2022,Base case,"Case
(‘PDs worse by 10%)","Change in ECL allowance.
Increase/(Decrease)",Column
,Shs’000,Shs’000,Shs’000,%
Stage 1,"102,960","101,936","(1,034)",(1)
Stage 2,"299,975","254,729","(45,216)",(15)
Total,"402,935","356,665","(46,250)",-
