Column,Column,Bank,Column,Column,Column,Column
II,STATEMENT OF COMPREHENSIVE INCOME,31.03.2015,31.12.2015,31.03.2016,31.03.2015,31.12.2015
,FOR THE PERIOD ENDED 31 MARCH 2016,UnAudited,Audited,UnAudited,UnAudited,Audited
,,(Ksh’000),(Ksh’000),(Ksh’000),(Ksh’000),(Ksh’000)
,,,,"2,071,150",,
,,,,"99,756",,
,,,,"129,946",,
,,,,-,,
,,,,"2,300,852",,
,,,,"891,859",,
,,,,-,,
,,,,"408,882",,
,,,,"1,300,741",,
,,,,"1,000,111",,
,,,,"43,014",,
,,,,"36,281",,
,,,,"(7,863)",,
,,,,-,,
,,,,"51,797",,
,,,,"123,229",,
,,,,"1,123,340",,
,,,,"136,895",,
,,,,"235,282",,
,,,,"1,105",,
,,,,"19,346",,
,,,,"29,759",,
,,,,"62,555",,
,,,,"198,181",,
,,,,"683,123
440,217",,
,,,,-,,
,,,,"440,217",,
,,,,"(132,065)
-
308,152",,
,,,,-,,
,,,,"66,689
-",,
,,,,-,,
,,,,"(20,007)",,
,,,,"46,682",,
,,,,"354,834",,
,,,,-,,
,,,,-,,
