14%,23%,22%,31%,33%
-7%,6%,1%,15%,16%
-10%,0%,-3%,23%,7%
-6%,0%,-2%,15%,6%
-17%,0%,-5%,30%,13%
1.1,1.5,1.6,2.1,2.3
0.4,1.8,1.9,1.5,1.4
(9),0.02,(3.16),20.38,5.96
-,-,-,-,-
-,-,-,-,-
-,0.50,-,1.30,-
-,0.50,-,1.30,-
