2012,2011
Sh’000,Sh’000
"8,614,806","10,172,140"
"(849,679)","(119,059)"
"(821,486)","1,717"
,"45,000"
"450,000","450,000"
"4,839,390","5,702,918"
(9.13),0.02
-,0.50
