Column,Column,Column,"-
50,224
5,703
-
1,219,220
-",Column,Column
"882,249","297,696","856,355","1,275,147","219,766","3,531,213"
"466,140
-
-
-
-","565,252
229,752
8,780
164,228
12,680","292,215
260,923
28,598
143,602
42,951","119,580
2,243,024
79,906
1,356,977
255,803","-
372,201
-
230,567
-","1,443,187
3,105,900
117,284
1,895,374
311,434"
"466,140","980,692","768,289","4,055,290","602,768","6,873,179"
"416,109","(682,996)","88,066","(2,780,143)","(383,002)","(3,341,966)"
"80,106
71,695
252,931
31,709
-
29,435","109,399
-
-
-
116,602
-","371,682
50,224
-
-
121,054
-","-
-
5,703
-
1,410,162
-","-
-
-
-
645,382
59,755","561,187
121,919
258,634
31,709
2,293,200
89,190"
"465,876","226,001","542,960","1,415,865","705,137","3,355,839"
"449,170
-
-
-
-","253,641
219,197
11,521
96,918
24,485","291,699
216,914
63,912
96,582
73,454","58,315
2,043,558
117,284
678,122
367,267","-
924,326
-
674,368
-","1,052,825
3,403,995
192,717
1,545,990
465,206"
"449,170","605,762","742,561","3,264,546","1,598,694","6,660,733"
,,,"(1,848,681)",,
