"2017
Kshs’000",Column,"2017
Kshs’000"
"8,352,683
184,232
9,116
15,867,999
-
994,263
-","8,464,905
178,973
9,221
15,736,956
-
1,305,321
31,896","8,352,711
184,232
9,116
15,867,999
2,500
994,263
-"
"25,408,293","25,727,272","25,410,821"
"1,290,102
401,750
-
66,885
38,672
151,686","1,346,118
525,574
474
76,811
36,553
129,318","1,287,843
326,328
350,397
67,023
38,672
144,690"
"1,949,095","2,114,848","2,214,953"
"27,357,388","27,842,120","27,625,774"
"450,000
648,000
1,650,387
14,115,692
26,904","450,000
648,000
1,465,726
15,370,759
12,275","450,000
648,000
1,650,387
14,405,323
-"
"16,890,983","17,946,760","17,153,710"
"882,792
1,205,875
1,776,595
404,930","1,186,082
1,088,970
2,176,606
481,582","882,792
1,205,608
1,776,595
404,930"
"4,270,192","4,933,240","4,269,925"
"862,029
308,878
2,069,634
2,853,992
101,680","716,751
-
1,606,770
2,536,919
101,680","862,029
308,878
2,069,634
2,859,918
101,680"
"6,196,213","4,962,120","6,202,139"
"27,357,388","27,842,120","27,625,774"
