2010,Column,2009
KShs’000,,KShs’000
"12,886",,"35,372"
-,,"(1,000)"
-,,"(21,486)"
"12,886",,"12,886"
"3,267",,715
210,,286
-,,"2,708"
"(2,335",),-
,-,(434)
-,,(8)
"1,142",,"3,267"
"11,744",,"9,619"
