Group,Column,Company,Column
2023,2022,2023,2022
Shs’000,Shs’000,Shs’000,Shs’000
"441,462","412,800","869,994","793,522"
"(428,252)","(405,439)","(811,957)","(763,888)"
"13,210","7,361","58,037","29,634"
"303,592","276,560","303,592","276,560"
"74,521","63,933","73,297","22,523"
"356,433","688,308","356,433","688,308"
"747,756","1,036,162","791,359","1,017,025"
"427,127","916,141","427,127","916,141"
"(238,819)","(320,471)","(238,819)","(320,471)"
"168,125","92,638","168,125","92,638"
"(70,694)","(227,833)","(70,694)","(227,833)"
"356,433","688,308","356,433","688,308"
"505,092","494,504","503,868","453,094"
"(430,571)","(430,571)","(430,571)","(430,571)"
___________,___________,___________,__________
"_____7_4__,5_2__1","____6__3_,9__3_3_","_____7_3_,_2_9_7_","____2_2_,_5_2_3_"
