"22,620",4%,(884),"21,736"
"9,605",26%,"(2,467)","7,138"
"10,001",86%,"(8,553)","1,448"
"10,191",91%,"(9,225)",966
"817,577",97%,"(790,828)","26,749"
"869,994",,"(811,957)","58,037"
