"GROUP COMPANY
2016 2015 2016 2015
KShs’000 KShs’000 KShs’000 KShs’000",Column,Column,Column
"8,464,905
178,973
9,221
15,736,956
-
1,305,321
31,896","8,687,860
154,604
9,348
9,498,159
-
1,573,964
31,311","8,462,691
178,973
9,221
15,736,956
2,500
1,305,321
31,896","8,684,752
154,604
9,348
9,498,159
2,500
1,573,964
31,311"
"25,727,272","19,955,246","25,727,558","19,954,638"
"1,346,118
525,574
474
76,811
36,553
129,318","1,856,282
1,089,453
474
79,241
33,673
98,213","1,335,538
399,452
402,613
72,169
36,553
104,939","1,841,959
942,775
366,250
78,398
33,673
80,481"
"2,114,848","3,157,336","2,351,264","3,343,536"
"27,842,120","23,112,582","28,078,822","23,298,174"
"450,000
648,000
1,465,726
15,370,759
12,275","450,000
648,000
1,666,628
11,024,102
20,863","450,000
648,000
1,465,726
15,621,989
-","450,000
648,000
1,666,628
11,236,379
-"
"17,946,760","13,809,593","18,185,715","14,001,007"
"1,186,082
1,088,970
2,176,606
481,582","1,430,280
1,035,653
2,172,077
899,608","1,186,082
1,088,696
2,176,606
481,582","1,430,280
1,035,346
2,172,077
899,608"
"4,933,240","5,537,618","4,932,966","5,537,311"
"716,751
-
-
1,606,770
2,536,919
101,680","847,142
300,906
16,331
556,003
1,943,309
101,680","716,751
-
-
1,606,770
2,534,940
101,680","847,142
300,906
16,331
556,003
1,937,794
101,680"
"4,962,120","3,765,371","4,960,141","3,759,856"
"27,842,120","23,112,582","28,078,822","23,298,174"
