Freehold,Column,Plant and,Motor,"Computers,
office equip-
ment,
furniture and",Column
land,Buildings,machinery,vehicles,fittings,Total
KShs’000,KShs’000,KShs’000,KShs’000,KShs’000,KShs’000
"166,335","1,124,964","6,358,954","616,489","255,631","8,522,373"
-,-,"71,208","261,176","7,998","340,381"
-,-,-,"(32,205)",-,"(32,305)"
-,-,-,-,"22,636","22,636"
"166,335","1,124,964","6,430,162","845,460","286,265","8,853,186"
"98,898","1,096,017","3,113,628","354,386","(250,231)","4,412,698"
"67,437","28,947","3,316,534","491,074","536,496","4,440,488"
"166,335","1,124,964","6,430,162","845,460","286,265","8,853,186"
-,"56,250","560,328","188,731","59,142","864,451"
-,"28,124","335,073","139,710","38,666","541,573"
-,-,-,"(16,366)",-,"(16,366)"
-,"84,374","895,401","312,075","97,808","1,389,658"
"166,335","1,040,590","5,534,761","533,385","188,457","7,463,528"
