"268,816","84,159","371,682","724,657"
"194,884",-,"101,795","296,679"
-,"217,614",-,-
"31,709",-,-,"31,709"
"89,190",-,-,"89,190"
"166,515","220,187","278,145","664,847"
"629,372",-,"50,224","679,596"
,"5,703",-,"5,703"
"216,231",-,-,"216,231"
"406,729",-,-,"406,729"
