Column,Group and Company,Column,Column
,"Before
Tax
Kes’000","Tax
Charge
Kes’000","After
Tax
Kes’000"
Year ended 30th June 2022,,,
Actuarial gains – expert valuations,"(60,014)","18,004","(42,010)"
