"168,561,58 008,426,1","166,097,68","361,293,42 125,575,3","486,769,72","779,228,85","161,501,58 007,06","168,561,58","552,485,02 809,708,3","361,293,42","896,377,06"
,"664,109,4","207,042,2 595,233","792,375,2","961,823,2","667,048,4 007,06","664,109,4","473,668,1 823,473","207,042,2","467,066,2"
"315,033,61
-","315,033,61","464,359,6 131,271,1","595,521,8","819,402,8","315,033,61
-","315,033,61","588,316,5 975,933,1","464,359,6","940,773,9"
,"592,911,4","999,417,2 988,742","888,269,2","704,651,1","594,443,3
-","594,443,3","512,544,2 487,962","999,417,2","694,926"
"068,495,3 000,058","068,444,4","621,927,2 762,782","393,610,3","764,824,1","068,495,3
-","068,495,3","845,044,2 875,882","621,927,2","437,568"
