Group,Column
2016,2015
Shs,Shs
"71,129,267","78,287,665"
"8,609,522","5,300,782"
"214,800","187,600"
"79,953,589","83,776,047"
"75,351,119","72,001,392"
-,"15,345,230"
"41,048,314","39,344,792"
"4,860,000","5,787,288"
"50,251","240,723"
"121,309,684","132,719,425"
