"2013
Shs
1,523,189,278",Column,"2013
Shs
271,650,852",Column,"2013
Shs
396,322,332"
"563,179,857","451,724,051","1,396,900","1,691,436",-
"(1,630,803,455)","(1,598,174,283)","(138,704,811)","(244,565,785)","(414,700,275)"
"(184,382,918)","(46,311,137)","(150,000,000)","(150,000,000)",-
"191,533,385","63,592,725","18,014,412","4,846,773","(16,769,739)"
"79,549,377","22,619,239","(33,771,471)","(46,939,112)","(11,113,158)"
"737,438,531
(531,765,528)","517,678,444
(263,419,605)","142,990,484
(116,655,204)","346,464,332
(318,288,462)","-
(18,378,742)"
"205,673,003
148,378,862
57,294,141","254,258,839
173,210,314
81,048,525","26,335,280
13,167,639
13,167,641","28,175,870
23,826,935
4,348,935","(18,378,742)
(11,027,245)
(7,351,497)"
"205,673,003","254,258,839","26,335,280","28,175,870","(18,378,742)"
"(62,346,376)
(13,835,480)
36,918,570
(39,263,286)","249,387,359
(89,741,938)
(162,836,453)
(3,191,032)","(4,837,751)
-
(48,613,444)
(53,451,195)","245,987,346
878,106
(196,341,605)
50,523,847","(18,378,742)
-
-
(18,378,742)"
