Peter Mungai-Chairperson,-,"225,000.00","225,000.00"
Mbugua Gecaga,-,"200,000.00",
Fridah Owinga,-,"150,000.00","150,000.00"
Luke Kinoti,-,"275,000.00",
Bertha Mvati,-,"100,000.00","100,000.00"
Benson Ashitiva,-,-,
Jane Nyokabi,"6,570,000.00",,"6,570,000.00"
TOTAL,"6,570,000.00","950,000.00",
