Group,Column,Company,Column
2016,2015,2016,2015
Shs,Shs,Shs,Shs
-,-,"567,900,000","542,400,000"
"25,098,126","27,011,211","1,098,126","611,221"
"(24,000,000)","(25,000,000)",-,-
"1,098,126","2,011,211","1,098,126","611,221"
"2,691,165","24,317,440","175,808","873,208"
