1.,Peter Mungai-Chairperson,-,"450,000.00","450,000.00"
,Mbugua Gecaga,-,"350,000.00",
3.,Fridah Owinga,-,"175,000.00","175,000.00"
,Luke Kinoti,-,"400,000.00",
5.,Bertha Mvati,-,"300,000.00","300,000.00"
,Nelson Ashitiva,-,"75,000.00",
7.,Dan Awendo,"14,952,306.18",-,"14,952,306.18"
,Jane Nyokabi,"1,020,000.00",,
,TOTAL,"14,952,306.18","1,750,000.00",
