2.,Peter Nduati,None,Independent
,Rachel Mbai,None,
4.,Dan Ochieng Awendo,"*256,000",Non – independent
,Mbugua Gecaga,"2,948,200",
6.,Ketan Shah,"4,000,000",Non -independent
