Year ended 31 December 2017 (Audited),Column,Column
Subsidiary Name,Directors Name,Amount Paid (Shs)
Home Afrika Communities Limited,Michael Karanja,"1,428,571"
,Robert Muchoki,"971,429"
,Lucie Maina,"714,285"
,Dr. Mbira Gikonyo,"714,285"
Suburban Limited,Geoffrey Luseno,"150,000"
,Dan Awendo,"150,000"
,Dr. Mbira Gikonyo,"150,000"
Total,,"4,278,572"
