1.,Peter Mungai - Chairman,-,"1,250,000.00","1,250,000.00"
,Robert Muchoki,-,"990,000.00",
3.,Stephen Gichohi,-,"1,145,000.00","1,145,000.00"
,Luke Kinoti,-,"900,000.00",
5.,Anne Muchoki,-,"900,000.00","225,000.00"
,Michael Matimu,-,"900,000.00",
7.,Mbugua Gecaga,-,"75,000.00","75,000.00"
,TOTAL,-,"4,610,000.00",
