Group,Column,Company,Column
2016,2015,2016,2015
Shs,Shs,Shs,Shs
"(207,006,886)","(410,799,371)","(108,993,421)","(116,720,061)"
"38,548,525","20,708,035","(1,088,038)","(840,534)"
"(168,458,361)","(390,091,336)","(110,081,459)","(117,560,595)"
