Column,Column,37.40%,Column,Column,Column,Column,Column,Column
,,,,29.50%,,,,
,,,,,,26.80%,,
,,,,,,,,17.90%
4.01%,4.89%,,4.09%,,5.41%,,,
,,,,,,,3.07%,
