CONSOLIDATED STATEMENT OF COMPREHENSIVE INCOME,Column,Column
,,Dec 31st 2010
,,Ksh 000's
,,"6,794,650"
,,"(4,718,393)"
,,"2,076,257"
,,"688,460"
,,"(1,348,889)"
,,"1,415,828"
,,"(206,078)"
,,"(235,479)"
,,"974,271"
,"59,875
(808,673)","90,024"
,,"(433,710)"
,,"(343,686)"
,,"630,585"
,,"(162,323)"
,,"468,262"
,,"534,206"
,,"429,499"
,,"134,962"
,,"282,020"
,,"1,380,687"
,,"1,848,949"
,,"343,713"
,,"124,549"
,,"468,262"
,,"1,328,552"
,,"520,397"
,,"1,848,949"
,,1.29
,,-
,,13
,,0.20
