"1,267",Column,"1,149",Column
(60),,(55),
4,,1,
(96),,(90),
"1,115",(384) (595),"1,005",(439) (595)
,"(261) (146)
57 301",,"(225) (127)
105 290"
(113),,(95),
(970),,(914),
32,(588) (440),(4),(559) (432)
,"661 661
(2) (5)",,"530 530
2 2"
71,,(27),
18,,(21),
121,71 216,(52),(27) 100
