GROUP,Column,Column,COMPANY,Column,Column
"30 JUNE
2025","31
DECEMBER
2024
AUDITED
KES (Mns)
1,018
(265)
4
(247)","30 JUNE
2024","30 JUNE
2025","31
DECEMBER
2024
AUDITED
KES (Mns)
724
(174)
1
(233)","30 JUNE
2024"
UNAUDITED,,UNAUDITED,UNAUDITED,,UNAUDITED
KES (Mns),,KES (Mns),KES (Mns),,KES (Mns)
"1,378",,41,"1,373",,(106)
(136),,(58),(130),,(51)
1,,2,-,,1
(90),,(128),(88),,(124)
"1,153",510,(143),"1,155",318,(280)
,"(288)
(46)",,,"(234)
71",
(190),,(83),(116),,(65)
(644),,140,(633),,155
319,176,(86),406,155,(190)
,"170
(2)",,,"(9)
36",
344,,170,182,,(9)
(28),,5,-,,36
635,344,89,588,182,(163)
