"148,524,292","866,400","866,400","866,400","40,770,900","45,020,900","54,023,900","6,109,392","including
Gross
contribution
pension earnings
KShs"
"5,700,000",-,-,-,"1,575,000","1,875,000","2,250,000",-,
"6,428,250","2,142,750","2,142,750","2,142,750",-,-,-,-,"allowances
Sitting
KShs"
"22,920,863",-,-,-,"6,254,703","12,092,362","3,846,406","727,392",
"183,573,405","3,009,150","3,009,150","3,009,150","48,600,603","58,988,262","60,120,306","6,836,784",KShs Total
