GROUP,Column,COMPANY
"30 JUNE 2024
UNAUDITED",,"30 JUNE 2024
UNAUDITED"
KES (Mns),,KES (Mns)
"2,292",,"2,848"
"5,803",,"4,534"
"8,095","9,291 8,136
712 712
2,427 3,054","7,382"
712,,712
"2,456",,"2,650"
"3,168","3,139 3,766
390 408
5,762 3,962","3,362"
351,,334
"4,576",,"3,686"
"4,927","6,152 4,370","4,020"
"8,095",,"7,382"
GROUP,,COMPANY
"30 JUNE 2024
UNAUDITED",,"30 JUNE 2024
UNAUDITED"
KES (Mns),,KES (Mns)
"6,200",,"5,425"
147,,212
(72),,(70)
75,,142
(46),,-
29,,142
0.53,,1.00
142,,142
GROUP,,COMPANY
"30 JUNE 2024
UNAUDITED",,"30 JUNE 2024
UNAUDITED"
KES (Mns),,KES (Mns)
41,,(106)
(58),,(51)
2,,1
(128),,(124)
(143),"1,715 1,115",(280)
(83),"(412) (113)
(1,240) (970)",(65)
140,,155
(86),63 32,(190)
171,"72 72
36 17",(9)
4,,36
89,171 121,(163)
