2024
KShs’000
"653,364"
"248,488"
"18,875"
"125,027"
"4,416"
"(49,146)"
"283,486"
(814)
-
"(202,584)"
"150,299"
420
"45,111"
"(33,817)"
(143)
"1,300"
"(1,407)"
"1,242,875"
"(52,277)"
"456,476"
"(236,683)"
"(444,375)"
"(241,959)"
"724,057"
"(174,238)"
814
"(232,964)"
"317,669"
"(236,278)"
-
"2,087"
"(234,191)"
"177,691"
"(119,620)"
"248,663"
"(132,325)"
"(103,525)"
-
"70,884"
"154,362"
"(9,270)"
"36,536"
"181,628"
