"519,786",Column,"519,786"
,"383,026
363,115
(214,814)",
"531,327",,"531,327"
"410,096",,"410,096"
"(421,637)",,"(421,637)"
,"531,327
(427,191)",
"519,786",,"519,786"
"(519,555)",,"(519,555)"
231,"104,136",231
