Column,Column,"2021
KShs’000"
,,"770,008"
,,"5,000"
,,"775,008"
"Carrying
amount
KShs’000",,"Impairment
loss
KShs’000"
"367,662",,-
"385,637",,-
"163,978",,"22,977"
"97,000",,"52,408"
"1,014,277","1,003,593","75,385"
,"Recoverable
amount
KShs’000
425,000
495,000
163,978",
"Carrying
amount
KShs’000",,"Impairment
loss
KShs’000"
"367,662",,-
"385,637",,-
"168,978",,"5,000"
"922,277","1,083,978","5,000"
,"Crown Paints
Tanzania Limited
18.68%",
"Regal Paints
Uganda Limited",,"Crown Paints
Rwanda Limited"
22.31%,,18.83%
5.3%,5.8%,5.0%
