"711,810",Column,-,-,-,-,-,-,"711,810","711,810",-,-,-,"355,905",-,-,-,"355,905","KShs’000
(Note
capital
Share
11)"
"392,097",- - - -,,,,,- -,,"392,097","392,097","(43,982) 355,905
- - -",,,,,- -,,"80,174",
"53,214",,-,"(27,695)","(2,511)",-,-,-,"83,420","83,420","(27,695)",(359),-,-,"27,255","27,255",-,"84,219","Revaluation
KShs’000
(Note
reserve
12)"
"2,518,055","(569,448)
526,531
27,695
2,511",,,,,"526,531
-",,"2,530,766","2,530,766","666,677
27,695
359
- -",,,,,"666,677
-",,"1,836,035",
"3,675,176",,"(569,448)",-,-,"526,531",-,"526,531","3,718,093","3,718,093",-,-,"(43,982)","711,810","693,932","27,255","666,677","2,356,333","KShs’000
equity
Total"
