"711,810",-,-,-,-,-,-,"711,810","711,810",-,-,-,"355,905",-,-,-,"355,905","KShs’000
(Note
capital
Share
11)"
"392,097",- - - -,,,,- -,,"392,097","392,097","(43,982) 355,905
- - -",,,,,- -,,"80,174",
"77,707",-,"(37,253)","(2,511)",-,-,-,"117,471","117,471","(34,680)",(359),-,-,"109,017","109,017",-,"43,493","Revaluation
KShs’000
(Note
reserve
12)"
"106,701","4,591
- - -",,,,"4,591
-",,"102,110","102,110","12,604
- - - -",,,,,"12,604
-",,"89,506",
"2,401,032","(569,448)","37,253","2,511","824,015",-,"824,015","2,106,701","2,106,701","34,680",359,-,-,"731,230",-,"731,230","1,340,432","KShs’000
(Note earnings Retained
12)"
,,,,,"824,015
4,591",,,,,,,,,"731,230
121,621",,,
