"134,636,292","721,600","722,000","858,000","36,900,500","40,580,900","48,743,900","6,109,392","including
Gross
contribution
pension earnings
KShs"
"10,290,000","2,850,000 3,380,000 4,060,000
- - - -",,,,,,,
"5,106,900","1,571,350","1,964,200","1,571,350",-,-,-,-,"allowances
Sitting
KShs"
"18,855,798","6,107,326 7,205,624 4,815,456
727,392
- - -",,,,,,,
"168,888,990","2,292,950","2,686,200","2,429,350","45,857,826","51,166,524","57,619,356","6,836,784",KShs Total
