2020,2019
KShs’000,KShs’000
"1,497,240","1,545,745"
"213,362","234,229"
"59,841","50,419"
"39,178","55,790"
"1,809,621","1,886,183"
"1,908,397","1,853,155"
"1,370,195","1,224,017"
"104,136","87,677"
"334,139","442,793"
"104,374","27,716"
"3,821,241","3,635,358"
"5,630,862","5,521,541"
"355,905","355,905"
"1,553,605","951,405"
"1,909,510","1,307,310"
"127,132","137,251"
"377,088","438,782"
"504,220","576,033"
"7 9,940","96,551"
"30,291","53,550"
"430,234","623,000"
"510,881","1,033,212"
"44,019","16,498"
"2,113,852","1,779,487"
"7,915","15,680"
-,"20,220"
"3,217,132","3,638,198"
"5,630,862","5,521,541"
