"(39,178)","367,505","(406,683)","(323,721)",(749),"(23,181)","(22,198)","(2,375)","(4,492)","(191,725)","31,799","8,466","(5,138)","126,631","8,056","348,168","(340,112)","(307,200)","(23,644)","(27,202)","(5,224)","(6,915)","(151,453)","80,856","2,382","(6,607)","104,895","KShs’000 1 Balance
January
at"
"35,554","26,467
9,087",,"(4,752) (5,004) (2,849) (2,423) 40,272 12,846 (6,084) (1,469) (21,736)
(463)
749",,,,,,,,,,,"(26,813)","(27,038)
225",,"(18,876) (15,004) (13,407)
(4,715) 2,942 9,888 2,378 9,706
(22)
72",,,,,,,,,,
-,"(21,273)","21,273","21,273",-,-,-,-,-,-,-,-,-,-,-,"(11,738)","11,738","11,738",-,-,-,-,-,-,-,-,-,"during Utilised
KShs’000
the tax
year loss"
"11,680","(24,531)
36,211",,"36,211
- - - - - - - - - -",,,,,,,,,,,-,- -,,- - - - - - - - - -,,,,,,,,,,
"8,056","348,168","(340,112)","(307,200)",-,"(23,644)","(27,202)","(5,224)","(6,915)","(151,453)","80,856","2,382","(6,607)","104,895","(18,757)","336,655","(355,412)","(314,338)","(28,359)","(27,130)","(2,282)","(6,937)","(166,457)","67,449","12,270","(4,229)","114,601","31
KShs’000 December Balance
at"
