Shares
"113,378,007"
"28,983,993"
"142,362,000"
Shares
"61,819,605"
"602,127"
"70,711,428"
"9,228,840"
"142,362,000"
Shares
"178,083"
"2,316,479"
"1,096,005"
"4,172,006"
"3,915,992"
"130,683,435"
"142,362,000"
