Shares
"113,385,597"
"28,976,403"
"142,362,000"
Shares
"62,059,505"
"602,277"
"70,731,398"
"8,968,820"
"142,362,000"
Shares
"188,650"
"2,327,024"
"1,109,867"
"4,031,432"
"3,781,692"
"130,923,335"
"142,362,000"
