2022,"2021
Kes '000
336,462
70,319
-
(29,483)",2022
Kes '000,,Kes '000
"377,298",,"(72,954)"
"340,016",,"64,346"
"(579,767)",,-
"107,535",,"(17,572)"
"245,082","377,298","(26,180)"
,"(722,382)
1,099,680",
"(831,776)",,"(26,180)"
"1,076,858",,-
"245,082","377,298","(26,180)"
