-,-,"17,439","4,303",-,"64,844","86,586"
-,-,"5,710",-,722,"6,244","12,676"
"392,436",-,-,-,-,-,"392,436"
"186,831",-,"4,707",-,1,-,"191,539"
"579,267",-,"27,856","4,303",723,"71,088","683,237"
-,-,"18,274",-,"2,206","21,208","41,688"
-,-,"32,717","7,124","10,815","21,038","71,694"
"52,383","8,547",-,-,"15,364",-,"76,294"
"52,383","8,547","50,991","7,124","28,385","42,246","189,676"
"526,884","(8,547)","(23,135)","(2,821)","(27,662)","28,842","493,561"
