"2008
Shs’000"
"16,209
2,541
144,026
6,900
823"
"170,499"
"10,801
20,940
4,941
1,407"
"38,089"
"2,632
3,440
8,576"
"14,648"
"13
19,146
131
29"
"19,319"
"4,809
34,295
2,808
513"
"42,425"
"808,255"
"808,255"
"148,679"
"148,679"
-
-
"3,505"
"3,505"
"1,480
9,876
128,886
297"
"140,539"
"36,445
-
179,454"
"215,899"
