"2006
Shs’000"
"19,603
106,450
8,985
3,138"
"138,176"
"7,002
22,330
247
1,313"
"30,892"
"2,203
4,342
9,551"
"16,096"
"2,021
12,954
1,361
344"
"16,680"
"3,265
28,997
1,160
400"
"33,822"
"1,175,033"
"1,175,033"
"485,220"
"485,220"
"600,129"
"600,129"
"140,381"
"140,381"
