2019
Kes ‘000
"5,007,222"
"152,412"
"(1,031,683)"
"(270,029)"
"(85,473)"
"(10,026,814)"
"(371,794)"
"(575,448)"
"(988,521)"
"(8,190,128)"
"(39,605)"
"858,916"
"(1,127,379)"
"(261,340)"
"(478,518)"
"1,257,210"
"7,154,922"
"789,086"
"76,664"
"(218,314)"
"498,613"
"320,127"
