"(16,498)",Column,"(4,229)"
"(24,046)",,(241)
"87,589",,"10,504"
"(38,768)",,-
"8,277","(16,498)","6,034"
"(191,273)","(179,687)
163,189",-
"199,550",,"6,034"
"8,277","(16,498)","6,034"
