"362,365","34,774","70,000","7,901,162","579,784","8,948,085"
-,-,-,"(19,078)",-,"(19,078)"
,,,,,-
-,"(128,122)",-,-,-,"(128,122)"
-,"(128,122)",-,"(19,078)",-,"(147,200)"
-,-,-,-,"(579,784)","(579,784)"
-,-,-,"(72,473)",-,"(72,473)"
-,-,-,"(579,784)","579,784",-
-,-,-,"(652,257)",-,"(652,257)"
"362,365","(93,348)","70,000","7,229,827","579,784","8,148,628"
