"109,175","50,031","25,342","184,548"
"18,650","4,432",-,"23,082"
"257,606","3,577,000","1,238,586","5,073,192"
"1,478,431","1,606,762","4,647,850","7,733,043"
"72,131",-,"4,018","76,149"
"3,238,135","8,739,714","188,083","12,165,932"
"4,503","39,599",-,"44,102"
-,"361,981",-,"361,981"
"3,127,382","18,795,847",-,"21,923,229"
"147,381","1,549,138",-,"1,696,519"
"4,801,690","565,468",-,"5,367,158"
"6,728,940","105,000",-,"6,833,940"
"189,248",-,-,"189,248"
"408,688","223,891","26,566","659,145"
"17,133",-,"10,592","27,725"
"3,504,958","6,208,562","1,308,785","11,022,305"
"558,414","467,514","98,148","1,124,076"
"24,662,465","42,294,939","7,547,970","74,505,374"
"56,094","63,508","39,016","158,618"
"7,857,416","11,787,237",-,"19,644,653"
"6,608,846",-,-,"6,608,846"
-,"26,864,350",-,"26,864,350"
"93,966","36,359",-,"130,325"
"1,091,739","95,083",-,"1,186,822"
"851,459","669,666","345,695","1,866,820"
-,-,"1,373,680","1,373,680"
"147,965",-,"44,264","192,229"
"16,707,485","39,516,203","1,802,655","58,026,343"
"7,954,980","2,778,736","5,745,315","16,479,031"
