Year ended 31 December 2022,"Up to 1 month
Kes '000","1 to 3
months
Kes '000","3 to 12
months
Kes '000","Over 1 year
Kes '000","Total
Kes '000"
"Assets
Due from related parties
Other receivables
Deposits with financial institutions
Cash and bank balances
Debt instrument at Fair value through profit or loss","245,907
-
-
-
-","-
1,605,973
440,856
189,907
-","-
-
-
-
1,116,482","-
-
-
-
-","245,907
1,605,973
440,856
189,907
1,116,482"
Total assets,"245,907","2,236,736","1,116,482",-,"3,599,125"
"Liabilities
Due to related parties
Dividend and other payables","220,449
492,038","-
412,720","-
-","-
-","220,449
904,758"
Total liabilities,"712,487","412,720",-,-,"1,125,207"
(shortfall)/ excess of assets over liabilities,"(466,580)","1,824,016","1,116,482",-,"2,473,918"
