Column,2024,2023
,KShs'000,KShs'000
Movement,,
At start of year,"23,103","26,275"
Loans advanced,"31,000",-
Loan repayments,"(4,731)","(3,172)"
Impairment provision,"(18,372)",-
At end of year,"31,000","23,103"
Maturity profile,,
Loans maturing,,
Within 1 year,"4,650","3,465"
In 1-5 years,"6,200","4,620"
In over 5 years,"20,150","15,018"
Total,"31,000","23,103"
