"5,160,970",Column,"915,006"
"1,801,635",,"274,502"
"4,078",,-
"(1,072,232)",,"(288,396)"
"205,237",,"17,581"
"(8,058)",,-
"930,660","886,758","3,687"
,"1,036,680
(149,922)",
"954,706",,"3,928"
"(24,046)",,(241)
"930,660","886,758","3,687"
