2020,"2019
Kes '000
193,353
2,013,750
113,573
316,679
129,125
271,283",2020
Kes '000,,Kes '000
"204,041",,-
"2,718,746",,"22,329"
"36,595",,"8,843"
"314,638",,"5,348"
"137,528",,-
"88,624",,-
"3,500,172","3,037,763
-
-","36,520"
"(1,396,431)",,-
"2,103,741",,-
