"24,799,923",Column,"19,420,956",Column
"24,799,923",0%,"19,420,956",0%
"24,799,923",0%,"19,420,956",0%
"24,799,923",0%,"19,420,956",0%
"24,799,923",0%,"19,420,956",0%
"24,799,923",0%,"19,420,956",0%
"24,799,923",0%,"19,420,956",0%
