"915,006"
"6,146"
128
"(916,600)"
"4,680"
"(75,845)"
"(1,618)"
"(72,783)"
"(1,585)"
"(74,368)"
"13,450"
"108,705"
"798,100"
(597)
"(11,541)"
"(23,683)"
"884,434"
"(566,606)"
"(566,606)"
"243,460"
"33,189"
"(3,653)"
"272,996"
