2019
Kes ‘000
"5,076,895"
"290,745"
"650,422"
"(15,118)"
"1,341,370"
"(10,461,512)"
"(305,239)"
-
"(528,594)"
"(1,329,396)"
"(5,280,427)"
"(802,017)"
"(815,677)"
"89,881"
"15,657"
"663,342"
"3,607,246"
"5,237,410"
"156,429"
"(73,170)"
"(905,345)"
"468,089"
"2,361,418"
