2019,"2018 restated
Kes ‘000
5,338,097
1,900,327
(10)
(1,064,196)
375,363",2019
Kes ‘000,,Kes ‘000
"5,007,222",,"6,909,100"
"1,549,668",,"2,072,730"
-,,-
"(878,636)",,"(2,077,541)"
"318,504",,"19,139"
"989,535","1,211,484","14,328"
,"1,285,754
-
(74,270)
-",
"995,425",,"14,288"
"(453,160)",,-
,,40
"(91,392)",,
"538,662",,-
"989,535","1,211,484","14,328"
