2019,"2018 2017
Restated Restated
Kes ‘000 Kes ‘000
663,799 (16,498)
(74,270) (24,046)
(76,425) 87,589
14,160 (38,768)
10,729 655,522",2019
Kes ‘000,,Kes ‘000
"537,993",,"7,617"
"(91,392)",,40
"(101,889)",,(702)
"(201,242)",,6
-,,-
"143,470","537,993 663,799","6,961"
,"(218,099) (191,273)
756,092 855,072",
"(605,026)",,-
"748,496",,"6,961"
"143,470","537,993 663,799","6,961"
