2022
Kes ‘000
"7,530,542"
"187,495"
"1,161,417"
"(2,157,498)"
"(13,469,851)"
"(372,389)"
"(426,306)"
"(2,487,666)"
"(10,034,256)"
"(102,058)"
"(525,442)"
"(123,483)"
"145,561"
"(595,703)"
"2,216,950"
"11,390,904"
"475,415"
"39,366"
"56,091"
"524,944"
"3,468,289"
