2021,"2020
Kes '000
143,470
(121,734)
(54,731)
65,684",2021
Kes '000,,Kes '000
"336,462",,"(47,715)"
"70,319",,-
"(29,483)",,"(25,239)"
-,,-
"377,298","32,689","(72,954)"
,"(725,509)
758,198",
"(722,382)",,"(72,954)"
"1,099,680",,-
"377,298","32,689","(72,954)"
,"303,773
-",
-,,-
-,,-
-,"303,773",-
,"(421,736)
758,198",-
"(722,382)",,-
"1,099,680",,-
"377,298","336,462","(72,954)"
