"2,377,538","478,082","1,221,654","4,979,220","8,513,908"
"1,256,612","467,212","958,199","2,724,122",-
"72,472","285,305","482,795",-,-
"266,099","161,864",-,-,-
"302,717",-,-,-,-
"2,707,179","1,001,831","1,432,510","3,186,126","7,797,143"
"3,248,968","965,176","1,283,355","2,910,533","7,472,864"
"(2,684,126)","(694,094)","(853,023)","(1,581,236)","(4,139,218)"
"564,842","271,082","430,332","1,329,297","3,333,646"
-,-,-,-,"1,467,598"
"564,842","271,082","430,332","1,329,297","4,801,244"
