"Liability for remaining
coverage",Column,Liability for incurred claims,Column,Column
"Excluding
loss com-
ponent","Loss com-
ponent","PV of future
cash flows","Risk adjust-
ment for
non-finan-
cial risk",Total
Kes 000,Kes 000,Kes 000,,Kes 000
-,-,-,-,-
-,-,"77,276,619",-,"77,276,619"
-,-,"(77,276,619)",-,"(77,276,619)"
,,,-,
,,,-,
-,-,"1,425,743",-,"1,425,743"
-,-,-,-,-
-,-,-,-,-
-,-,"1,425,743",-,"1,425,743"
,,,-,
-,-,"(546,233)",-,"(546,233)"
,,"(35,056)",,"(35,056)"
-,-,-,-,-
-,-,-,-,-
-,-,-,-,-
-,-,-,-,-
-,-,-,-,-
-,-,"(581,289)",-,"(581,289)"
-,-,"844,454",-,"844,454"
-,-,"(8,240,438)",-,"(8,240,438)"
-,-,-,-,-
-,-,"(215,516)",-,"(215,516)"
-,-,"(8,455,954)",-,"(8,455,954)"
"12,175,758",-,"(12,175,758)",-,-
-,-,-,-,-
-,-,-,-,-
"8,213,298",-,-,-,"8,213,298"
-,-,-,-,-
-,-,"(10,453,970)",-,"(10,453,970)"
"20,389,056",-,"(22,629,728)",-,"(2,240,672)"
"12,175,758",-,"(107,517,847)",-,"(87,128,791)"
