Asset Remaining coverage,Column,Column,2023
"Excluding
loss recov-
ery compo-
nent","Loss recov-
ery compo-
nent","Asset for
Incurred
claims",Total
Kes 000,Kes 000,Kes 000,Kes 000
"845,522",-,"13,728","859,250"
"(154,489)",-,-,"(154,489)"
"691,033",-,"13,728","704,761"
"(955,381)",-,-,"(955,381)"
,-,-,
"650,844",-,,"650,844"
-,-,-,-
-,-,-,-
"-304,537",-,-,"-304,537"
-,-,-,-
-,-,-,-
"27,924",-,"2,782","30,706"
"27,924",-,"2,782","30,706"
-,-,-,-
-,-,-,
"351,268",-,-,"351,268"
"(57,620)",-,-,"(57,620)"
"293,648",-,-,"293,648"
"708,068",-,"16,510","724,578"
"984,846",-,"16,510","1,001,356"
"(276,778)",-,-,"(276,778)"
"708,068",-,"16,510","724,578"
