"149,099","(7,685)","141,414",-,-,-
"60,512","(32,757)","27,755",-,-,-
"(48,712)","(75,438)","(124,150)",-,-,-
"(37,389)","(24,128)","(61,517)","(2,505)","(1,724)","(4,229)"
"123,510","(140,008)","(16,498)","(2,505)","(1,724)","(4,229)"
