"Segment assets and liabilities
as at 31 December 2011 Kenya",Column,Kshs,‘000,Column,Column
,Uganda,Tanzania,Mauritius,Burundi,Total
,"20,323
837,276
1,777,455
1,284,325
937
-
588,463
552,299
53,314
491,187
1,055,203
(13,149)
30,762
141,088
11,712
283,037
7,114,232
951,086
760,863
41,298
-
394,757
196,987
2,255
20,269
1,245,509
-
3,613,024
3,501,208","11,822
95,701
-
82,483
-
-
283,535
582,276
-
330,987
933,126
1,577
126,358
(8,629)
(5,668)
76,194
2,509,762
597,541
874,650
176,979
-
209,965
169,190
12,548
11,881
-
-
2,052,754
457,008","8,624
-
-
-
-
-
-
22,832
-
81,328
145,528
(15,844)
1,916
-
-
71,586
315,970
53,544
142,307
-
-
52,091
4,549
-
-
-
-
252,491
63,479","12,016
84,315
-
-
-
-
-
38,403
-
48,041
62,552
(13,809)
8,094
-
320
42,961
282,893
24,607
61,957
(2,399)
22,222
49,603
35,579
-
2,428
-
-
193,997
88,896","91,921
3,587,623
5,078,237
6,571,686
11,988
290,775
10,264,017
2,639,679
1,113,410
2,903,777
3,724,831
176,230
482,134
58,869
22,569
1,022,086
38,039,832
10,493,015
4,681,437
12,408,082
241,162
1,047,287
1,028,272
90,652
-
1,245,509
92,765
31,328,181
6,711,651"
"Segment assets and liabilities
as at 31 December 2010 Kenya",,Kshs,‘000,,
,Uganda,Tanzania,Mauritius,Burundi,Total
,"16,482
864,734
1,389,294
101,399
10,052
-
312,779
475,635
52,504
462,515
775,481
119,295
-
-
215,943
4,796,113
594,519
641,204
641,204
87,540
9,350
363,990
39,782
3,646
1,207,598
-
3,588,833
1,207,280",,"3,883
-
510,168
-
-
-
-
25,052
-
16,508
18,155
29,057
-
-
9,152
611,975
24,706
7,643
-
-
-
54,875
-
-
-
-
87,224
524,751",,"61,168
2,882,945
4,126,174
6,725,973
40,161
213,994
6,344,018
3,337,658
1,111,380
2,093,430
2,577,902
429,022
112,143
12,619
622,795
30,691,382
7,763,925
3,510,177
10,400,858
402,187
652,999
934,755
97,204
22,735
1,207,598
121,581
25,114,019
5,577,363"
