"105,520","54,676","3,133","163,329"
"244,910","3,140,720","1,059,961","4,445,591"
"1,100,649","1,233,099","4,131,835","6,465,583"
"68,061",-,"22,692","90,753"
"2,711,665","6,703,890","119,723","9,535,278"
"6,184","22,883",-,"29,067"
-,"512,945",-,"512,945"
"3,461,501","15,606,132",-,"19,067,633"
"320,606","566,811",-,"887,417"
"4,978,305","474,670",-,"5,452,975"
"6,780,287","133,656",-,"6,913,943"
"109,341",-,-,"109,341"
"222,706","230,193","119,351","572,250"
"22,004",-,"154,518","176,522"
"2,485,560","3,065,765","609,937","6,161,262"
"163,296","306,412","105,588","575,296"
"22,780,595","32,051,852","6,326,738","61,159,185"
"35,948","63,509","73,521","172,978"
"7,396,797","7,878,175",-,"15,274,972"
-,"22,605,806",-,"22,605,806"
"6,355,840",-,-,"6,355,840"
-,"69,846",-,"69,846"
"1,780,614","120,840",-,"1,901,454"
"713,881","740,673","265,117","1,719,671"
-,-,"1,305,953","1,305,953"
"148,265",-,"4,818","153,083"
"16,431,345","31,478,849","1,649,409","49,559,603"
"6,349,250","573,003","4,677,329","11,599,582"
